lat,lng,reportDate,startDate,endDate,peakDate,duration,maxSize,aveSize,increaseSpreadRate,decreaseSpreadRate,movementDirection,movementDirectionNum,temp,td,rh,ws,wg,wdir,pres,vis,precip,rndays,ffmc,dmc,dc,bui,isi,fwi,dsr
56.7979,-115.489067,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.714998347499652,-0.6190476190476191,1.473338698019849,NW,0,24.1,10.2,42.0,10.1,18.8,208,1010.3,19.9,2.0,0,80.8,16.7,187.2,27.3,2.1,4.1,0.3
56.4548,-116.75687,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 27 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,13,33.60305510553382,6.325659528252245,-0.6190476190476191,0.085256802358366,SW,2,22.0,12.0,53.2,14.8,14.8,200,1010.8,24.1,0.01,1,69.4,7.8,368.7,14.9,1.3,1.0,0.0
56.746,-115.541233,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.714998347499652,-0.6190476190476191,1.473338698019849,NW,0,24.1,10.2,42.0,10.1,18.8,208,1010.3,19.9,2.0,0,80.8,16.7,187.2,27.3,2.1,4.1,0.3
56.9995,-114.7645,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,12,33.42493332882084,9.844058722889992,15.046939887416352,0.21610299017320456,NW,0,24.1,10.2,42.0,10.1,18.8,208,1010.3,19.9,2.0,0,80.8,16.7,187.2,27.3,2.1,4.1,0.3
56.74595,-115.442467,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.714998347499652,-0.6190476190476191,1.473338698019849,NW,0,24.1,10.2,42.0,10.1,18.8,208,1010.3,19.9,2.0,0,80.8,16.7,187.2,27.3,2.1,4.1,0.3
59.850667,-117.181,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.748432472566925,5.117036460856635,-0.6190476190476191,0.6035531667802813,NW,0,28.8,8.3,28.0,15.3,22.9,193,1004.1,18.9,0.0,2,92.4,24.0,407.6,41.9,13.0,24.4,7.8
57.168783,-115.531383,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.714998347499652,-0.6190476190476191,1.473338698019849,NW,0,24.1,10.2,42.0,10.1,18.8,208,1010.3,19.9,2.0,0,80.8,16.7,187.2,27.3,2.1,4.1,0.3
58.431333,-119.647,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,11,59.79966617496923,8.670494735562444,Infinity,0.052569668953191546,NE,1,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
59.7313,-117.654617,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.056588346937214,-0.6190476190476191,0.5604653564193,NW,0,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
59.285283,-119.556217,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,11,59.79966617496923,8.66416837376731,Infinity,0.02836004562333972,NE,1,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
60.547166,-118.105666,Tue Jul 16 00:00:00 EDT 2019,Tue Jul 16 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,9,2.9389766993005986,1.3358387477397669,NaN,0.08183918426927021,SE,3,29.4,10.2,30.0,9.6,21.7,194,1003.5,22.0,0.0,2,92.2,35.7,536.2,61.2,9.5,23.8,7.4
58.468055,-118.474835,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.056588346937214,-0.6190476190476191,0.5604653564193,NW,0,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
58.903385,-119.449988,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,11,59.79966617496923,8.66416837376731,Infinity,0.02836004562333972,NE,1,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
58.6808,-118.832183,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,11,75.14918783801552,15.202012447084599,8.617509898172537,-0.9853624499259915,NW,0,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
58.081467,-118.640983,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.056588346937214,-0.6190476190476191,0.5604653564193,NW,0,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
58.06379,-118.68768,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Tue Jul 16 00:00:00 EDT 2019,12,40.77753939542079,8.413049963222278,-0.5714285714285714,0.47864231013161834,NW,0,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
60.000833,-117.613333,Wed Jul 17 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,31.457970404188256,4.877831288491751,-0.6190476190476191,0.5607190123347582,NW,0,24.2,10.2,41.0,12.6,16.5,60,999.0,19.1,0.0,3,91.5,28.2,415.7,48.2,10.0,21.8,6.4
56.927683,-116.54315,Wed Jul 17 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.172479155096024,-0.6190476190476191,0.5933289447793404,NW,0,25.4,10.2,39.0,7.9,20.18641026,142,1001.21,21.7,0.0,4,89.9,31.0,524.7,54.0,6.3,16.6,3.9
58.427083,-116.983,Wed Jul 17 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.104921680270543,-0.6190476190476191,0.6035691909096327,NW,0,23.9,13.0,50.0,13.0,20.18641026,157,1000.0,2.0,0.0,26,89.6,116.6,487.4,145.9,7.8,31.0,11.9
59.717867,-117.224083,Wed Jul 17 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.104921680270543,-0.6190476190476191,0.6035691909096327,NW,0,23.9,13.0,50.0,13.0,20.18641026,157,1000.0,2.0,0.0,26,89.6,116.6,487.4,145.9,7.8,31.0,11.9
58.055567,-118.409917,Wed Jul 17 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.056588346937214,-0.6190476190476191,0.5604653564193,NW,0,23.9,13.0,50.0,13.0,20.18641026,157,1000.0,2.0,0.0,26,89.6,116.6,487.4,145.9,7.8,31.0,11.9
56.857817,-113.2503,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,6,2.288228179696862,1.240875091385006,0.44553055838412386,NaN,NW,0,20.7,14.7,68.0,4.0,7.0,353,998.05,14.6,12.0,0,48.9,11.4,194.2,19.9,0.2,0.2,0.0
63.771166,-114.7145,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,3,7.768539947443469,3.5895133158144894,NaN,-0.6781892071208672,NW,0,20.1,5.7,39.0,14.3,20.5,30,1009.5,24.1,0.0,1,87.8,29.8,344.1,49.0,6.4,15.9,3.7
64.044166,-114.865833,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,3,7.768539947443469,3.5895133158144894,NaN,-0.6781892071208672,NW,0,20.1,5.7,39.0,14.3,20.5,30,1009.5,24.1,0.0,1,87.8,29.8,344.1,49.0,6.4,15.9,3.7
56.83205,-113.2566,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,6,2.288228179696862,1.240875091385006,0.44553055838412386,NaN,NW,0,20.7,14.7,68.0,4.0,7.0,353,998.05,14.6,12.0,0,48.9,11.4,194.2,19.9,0.2,0.2,0.0
62.766666,-114.416666,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,3,7.768539947443469,3.5895133158144894,NaN,-0.6781892071208672,NW,0,20.0,7.0,43.0,20.4,20.4,60,1006.4,24.1,0.0,3,89.8,61.9,438.5,91.5,11.7,33.6,13.7
57.485967,-112.658417,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,7,27.072349853264402,6.731118907828757,1.5285080976234504,-0.8885373071967577,NW,0,20.7,14.7,68.0,4.0,7.0,353,998.05,14.6,12.0,0,48.9,11.4,194.2,19.9,0.2,0.2,0.0
60.959333,-111.9135,Thu Jul 18 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,10,29.667485315656254,6.313185819221738,1.4837470666914707,-0.8273821508786273,NW,0,27.7,10.8,35.0,7.1,12.3,12,1000.3,24.1,0.0,3,92.1,36.9,300.2,56.4,8.2,20.6,5.7
58.623683,-116.5994,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.26294923761612,-0.6190476190476191,0.6619766544037645,NW,0,25.6,10.8,39.0,1.9,20.18641026,91,999.6,16.1,0.0,27,90.2,121.0,495.7,150.3,4.8,22.4,6.7
59.195667,-119.306833,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,11,59.79966617496923,8.66416837376731,Infinity,0.02836004562333972,NE,1,25.6,10.8,39.0,1.9,20.18641026,91,999.6,16.1,0.0,27,90.2,121.0,495.7,150.3,4.8,22.4,6.7
59.258067,-118.974367,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,11,50.22996713560056,16.694962741533786,7.7178519354367205,-0.9781007222833639,NE,1,25.6,10.8,39.0,1.9,20.18641026,91,999.6,16.1,0.0,27,90.2,121.0,495.7,150.3,4.8,22.4,6.7
59.685171,-107.920586,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,8,17.22636035755929,6.209533424718379,-0.8742943293747045,1.0651718793815157,NE,1,25.2,9.5,37.0,8.9,16.0,245,1000.8,18.4,0.0,2,90.5,63.8,472.7,95.4,7.2,24.5,7.8
59.875467,-107.468733,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,8,8.951769124439307,3.3467609012405632,0.4008907875295377,-0.10640843429803325,SW,2,25.2,9.5,37.0,8.9,16.0,245,1000.8,18.4,0.0,2,90.5,63.8,472.7,95.4,7.2,24.5,7.8
59.563195,-106.963307,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,8,8.10096263924141,2.889094481594827,0.8582351108407442,5.644318475977871,SW,2,26.0,11.6,40.7,7.4,5.6,290,999.7,16.0,0.0,7,91.5,51.9,474.3,81.5,7.8,23.9,7.5
59.37366,-105.832976,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,9,7.26627302966371,2.400594093331795,1.1584971458924413,0.034405533480424466,NE,1,26.0,11.6,40.7,7.4,5.6,290,999.7,16.0,0.0,7,91.5,51.9,474.3,81.5,7.8,23.9,7.5
59.638908,-105.52139,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,8,7.26627302966371,2.4476933504488674,2.440833066138439,0.034405533480424466,SW,2,26.0,11.6,40.7,7.4,5.6,290,999.7,16.0,0.0,7,91.5,51.9,474.3,81.5,7.8,23.9,7.5
47.7225,-79.0087,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,1,3.8563297077407483,3.8563297077407483,NaN,NaN,SW,2,25.8,12.9,45.8,20.1,20.18641026,198,1011.56,23.7,0.0,4,89.0,41.1,199.5,54.3,10.2,23.5,7.3
46.9146,-79.8949,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,1,1.558720954095115,1.558720954095115,NaN,NaN,NW,0,27.1,16.9,54.0,23.9,20.18641026,168,1012.27,39.1,0.0,1,87.8,30.7,278.3,48.1,10.4,22.5,6.7
63.639166,-114.489,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,3,7.768539947443469,3.5895133158144894,NaN,-0.6781892071208672,NW,0,20.0,7.0,43.0,20.4,20.4,60,1006.4,24.1,0.0,3,89.8,61.9,438.5,91.5,11.7,33.6,13.7
63.665833,-114.248166,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,3,7.768539947443469,3.5895133158144894,NaN,-0.6781892071208672,NW,0,20.0,7.0,43.0,20.4,20.4,60,1006.4,24.1,0.0,3,89.8,61.9,438.5,91.5,11.7,33.6,13.7
63.51666667,-136.4166667,Thu Jul 18 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,10,6.699742623915772,1.6668950176144577,0.05838383838379387,-0.25898541785350004,NW,0,25.0,8.0,33.9,0.0,0.0,0,1006.9,24.1,0.01,2,89.0,77.0,669.0,119.6,3.7,17.1,4.1
62.2355,-113.038166,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,7,8.64850981061751,3.6355513049020862,3.4530969258575963,-0.9179405903640523,SE,3,20.4,9.0,48.7,25.6,30.3,82,1004.84,23.8,0.0,11,89.4,70.3,251.4,82.7,14.3,36.4,15.8
63.9,-135.65,Thu Jul 18 00:00:00 EDT 2019,Tue Jul 16 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,8,6.699742623915772,2.387693817075989,1.6747121943220988,-0.15432038721752578,NE,1,25.0,8.0,33.9,0.0,0.0,0,1006.9,24.1,0.01,2,89.0,77.0,669.0,119.6,3.7,17.1,4.1
60.0624,-114.3972,Thu Jul 18 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,10,13.203217717353187,5.0551726658277945,4.631686625666117,0.34876483072416903,NW,0,16.4,10.0,66.0,23.2,33.8,38,1004.3,22.9,0.0,4,86.7,29.8,422.4,50.7,8.6,20.1,5.5
64.07966667,-137.4854667,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,7,6.699742623915772,2.810654598821374,NaN,-0.25898541785350004,NW,0,21.9,9.6,46.0,11.4,15.5,214,1008.2,32.2,0.4,0,86.7,36.7,434.3,60.7,4.7,14.2,3.0
65.25926667,-137.8812833,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Tue Jul 30 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,12,6.699742623915772,2.346160736332613,NaN,0.2302947782750743,NW,0,21.9,9.6,46.0,11.4,15.5,214,1008.2,32.2,0.4,0,86.7,36.7,434.3,60.7,4.7,14.2,3.0
62.816666,-114.766666,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,3,7.768539947443469,3.5895133158144894,NaN,-0.6781892071208672,NW,0,20.0,7.0,43.0,20.4,20.4,60,1006.4,24.1,0.0,3,89.8,61.9,438.5,91.5,11.7,33.6,13.7
63.46701667,-134.7275667,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,7,17.752750158963337,3.8702796730273787,-0.3399999999997879,-0.1891691988890708,SE,3,25.0,8.0,33.9,0.0,0.0,0,1006.9,24.1,0.01,2,89.0,77.0,669.0,119.6,3.7,17.1,4.1
59.6755,-113.7076,Fri Jul 19 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,10,13.203217717353187,4.935172665827787,4.631686625666117,0.3069660749981425,NW,0,19.0,6.0,42.8,11.1,11.1,10,1012.0,24.1,0.0,4,90.6,37.9,416.9,61.7,8.2,21.5,6.2
58.927483,-115.559167,Fri Jul 19 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.267075357496354,-0.6190476190476191,0.4693158769239289,NW,0,23.6,12.0,48.0,4.8,8.5,281,1011.3,22.1,2.8,0,76.5,61.1,238.4,74.5,1.1,4.3,0.4
58.878733,-103.386917,Fri Jul 19 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,6,9.095012017036792,4.691211234607074,NaN,0.05229081444123185,NE,1,14.9,7.5,61.5,11.1,23.0,60,1009.0,17.1,0.0,4,87.6,38.2,185.6,50.5,5.3,14.0,2.9
58.857167,-103.349883,Fri Jul 19 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,6,9.095012017036792,4.691211234607074,NaN,0.05229081444123185,NE,1,14.9,7.5,61.5,11.1,23.0,60,1009.0,17.1,0.0,4,87.6,38.2,185.6,50.5,5.3,14.0,2.9
58.94295,-103.23145,Fri Jul 19 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,6,9.095012017036792,4.691211234607074,NaN,0.05229081444123185,NE,1,14.9,7.5,61.5,11.1,23.0,60,1009.0,17.1,0.0,4,87.6,38.2,185.6,50.5,5.3,14.0,2.9
58.879767,-103.420517,Fri Jul 19 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,6,9.095012017036792,4.691211234607074,NaN,0.05229081444123185,NE,1,14.9,7.5,61.5,11.1,23.0,60,1009.0,17.1,0.0,4,87.6,38.2,185.6,50.5,5.3,14.0,2.9
60.1682,-114.8633,Fri Jul 19 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,21.83794970371229,4.68710267391138,-0.6190476190476191,0.7045821757573412,NW,0,17.8,9.9,60.0,11.0,17.3,35,1013.4,23.6,0.0,5,86.7,31.9,429.3,53.8,4.7,13.1,2.6
59.3555,-118.0205,Fri Jul 19 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.056588346937214,-0.6190476190476191,0.5604653564193,NW,0,22.2,12.6,54.0,5.3,20.18641026,14,1011.3,24.1,5.61,0,65.4,71.9,481.0,104.7,0.7,3.5,0.3
59.068967,-117.056933,Fri Jul 19 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.104921680270543,-0.6190476190476191,0.6035691909096327,NW,0,22.2,12.6,54.0,5.3,20.18641026,14,1011.3,24.1,5.61,0,65.4,71.9,481.0,104.7,0.7,3.5,0.3
58.763333,-101.745278,Fri Jul 19 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,Sat Jul 27 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,8,6.9782089662899445,3.077616443335779,NaN,1.5662152243041463,NW,0,14.9,7.5,61.5,11.1,23.0,60,1009.0,17.1,0.0,4,87.6,38.2,185.6,50.5,5.3,14.0,2.9
64.04688333,-135.8886333,Fri Jul 19 00:00:00 EDT 2019,Tue Jul 16 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,8,6.699742623915772,2.0379937720180026,0.003787878788079957,-0.15432038721752578,NE,1,25.0,10.0,38.8,0.0,0.0,0,1011.9,24.1,0.0,3,89.9,81.4,677.2,125.2,4.2,19.0,5.0
67.4685,-129.565166,Fri Jul 19 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,1,1.0,1.0,NaN,NaN,SE,3,22.0,13.0,57.0,1.1,3.0,209,1010.2,36.2,0.02,1,85.6,51.9,333.2,74.8,2.4,9.3,1.4
56.94465,-112.81585,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,6,5.249194522290816,1.7339988025889923,1.2846273785663875,-0.46819749899487456,NW,0,21.9,12.6,56.0,20.5,29.6,2,1007.16,15.2,10.6,0,62.5,8.0,178.5,14.5,1.3,1.0,0.0
56.985,-112.848683,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,7,5.249194522290816,2.0521818872507187,1.2846273785663875,0.10188891136488178,NW,0,21.9,12.6,56.0,20.5,29.6,2,1007.16,15.2,10.6,0,62.5,8.0,178.5,14.5,1.3,1.0,0.0
59.6704,-113.6722,Fri Jul 19 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,10,13.203217717353187,4.935172665827787,4.631686625666117,0.3069660749981425,NW,0,19.0,6.0,42.8,11.1,11.1,10,1012.0,24.1,0.0,4,90.6,37.9,416.9,61.7,8.2,21.5,6.2
63.7501,-135.9167,Fri Jul 19 00:00:00 EDT 2019,Tue Jul 16 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Fri Jul 19 00:00:00 EDT 2019,8,6.699742623915772,2.087368772018007,0.08757575757589747,-0.15432038721752578,NE,1,25.0,10.0,38.8,0.0,0.0,0,1011.9,24.1,0.0,3,89.9,81.4,677.2,125.2,4.2,19.0,5.0
56.913717,-113.037483,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,6,5.249194522290816,1.849074178433476,1.2846273785663875,0.9673061893817285,NW,0,21.9,12.6,56.0,20.5,29.6,2,1007.16,15.2,10.6,0,62.5,8.0,178.5,14.5,1.3,1.0,0.0
56.873717,-113.084583,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Sun Jul 21 00:00:00 EDT 2019,6,9.584670918830746,2.571653577856798,1.2846273785663875,0.9415005480124781,NW,0,21.9,12.6,56.0,20.5,29.6,2,1007.16,15.2,10.6,0,62.5,8.0,178.5,14.5,1.3,1.0,0.0
57.072883,-112.658133,Fri Jul 19 00:00:00 EDT 2019,Thu Jul 18 00:00:00 EDT 2019,Wed Jul 24 00:00:00 EDT 2019,Sat Jul 20 00:00:00 EDT 2019,6,1.908090116423028,0.9603370614355332,0.10000000000000142,-0.2590005272538544,NW,0,21.9,12.6,56.0,20.5,29.6,2,1007.16,15.2,10.6,0,62.5,8.0,178.5,14.5,1.3,1.0,0.0
